ash37#1900,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
BreeZaps#1767,0,0,7,0,2,13,1,238,0,0,0,0,0,0,0,0
Lightning#9716,0,0,6,0,0,12,4,92,0,0,0,0,0,0,0,0
chris isma#9227,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0
Noex#4632,5,0,11,0,0,12,1,424,0,0,0,0,0,0,0,0
Ozzi#0135,0,0,1,0,0,8,0,196,0,0,0,0,0,0,0,0
NightShade#6393,0,0,5,0,30,40,55,459,0,0,0,0,0,0,0,0
Neptune#6966,0,0,3,0,0,2,0,30,0,0,0,0,0,0,0,0
yamos#9794,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KaosDragoon#7628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mårten#3382,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Lubb#8947,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
LuckyTumminello#8838,0,0,0,0,0,1,0,46,0,0,0,0,0,0,0,0
Steel Moon#7631,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
D Shum#2863,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0
Sky#8597,0,0,1,0,0,1,0,52,0,0,0,0,0,0,0,0
CoolioAsh#9736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Roserade#7000,0,0,0,0,0,3,0,39,0,0,0,0,0,0,0,0
LightsXBane#1479,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0
JaCk#0723,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Kyrosho#5103,0,0,0,0,0,11,3,109,0,0,0,0,0,0,0,0
Kinesis (Aaron)#6306,0,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0
ash37#1974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Manawolf25#9898,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TehCandyman#1224,85,1,28,0,148,132,1,4322,0,0,0,0,0,0,0,0
Shaved Gorilla#1812,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0
SquidofBaconator#1286,6,46,169,9,1993,2319,198,34015,0,0,0,0,0,0,0,0
Animal_Man_#1363,0,6,22,0,322,248,22,6652,0,0,0,0,0,0,0,0
Emoticon Algebra#3512,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dragonair Shaped Sword#6520,0,0,0,0,2,1,2,11,0,0,0,0,0,0,0,0
Charisma#9227,0,0,2,0,0,0,0,21,0,0,0,0,0,0,0,0
Scopionsting12#3516,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
shuratheblue#5130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TimaeusX#2851,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Lone Snoipah m8#5484,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
Lord Krelian#9931,31,0,5,0,7,87,4,620,0,0,0,0,0,0,0,0
Chewyyyy20#5484,3,0,3,0,1,14,0,597,0,0,0,0,0,0,0,0
Reunilu (Shaymin)#7631,0,1,7,0,17,7,1,254,0,0,0,0,0,0,0,0
Moon God Opal#9056,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0
SuperDragonite2172#1987,3,1,331,5,323,2658,289,24349,0,0,0,0,0,0,0,0
PokeZone#2584,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
Eoghan#6041,5,0,5,0,0,15,1,114,0,0,0,0,0,0,0,0
kyle#5888,5,0,1,0,0,8,8,108,0,0,0,0,0,0,0,0
Tuxy#0029,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Tman711#3622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Shade The Umbreon#5022,0,0,4,0,1,20,5,355,0,0,0,0,0,0,0,0
tman711#6984,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
RedShellSniper#4426,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
Nekomata_Kohaku#6450,1,0,3,0,55,117,7,1726,0,0,0,0,0,0,0,0
Shinobu Oshino (Aqua033)#1178,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
BlackAceZeroExeV2#7944,8,0,11,0,30,33,74,324,0,0,0,0,0,0,0,0
GR1PZ#4916,0,0,2,0,0,40,1,478,0,0,0,0,0,0,0,0
VortexOA / SkysetEDM#4922,1,0,2,0,6,34,2,1186,0,0,0,0,0,0,0,0
Litten#2065,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Shadi =3#5791,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Kaneki_Ken#9908,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
Piplup17#2624,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
BabyBusinessman#2458,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0
✘Claudio✘#1802,0,1,3,0,10,13,6,68,0,0,0,0,0,0,0,0
Dell098#3911,0,5,20,0,22,11,1,310,0,0,0,0,0,0,0,0
PKMN03 😸#2867,0,0,0,0,2,12,1,186,0,0,0,0,0,0,0,0
ProperFun21#6038,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
TheFlazingSnake#6687,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Demon_Lord 93#6056,0,0,3,0,0,2,1,226,0,0,0,0,0,0,0,0
Kawaii MC Ride (GR1PZ)#4916,0,0,1,0,4,15,0,171,0,0,0,0,0,0,0,0
Amoxicil#7964,0,0,3,0,5,18,18,381,0,0,0,0,0,0,0,0
MasterF0x#4718,0,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0
Awua033#1178,2,0,0,0,2,3,0,92,0,0,0,0,0,0,0,0
Aren#6520,0,0,1,0,5,5,3,76,0,0,0,0,0,0,0,0
FLUBS#1449,35,20,169,52,2668,3106,1218,52358,0,0,0,0,0,0,0,0
Triplewolf#4847,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
laurenkhill#4500,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0
GR1PZ (Score-54)#4916,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0
natsushi#6873,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
KDPheonix#7609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dekkas#5651,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0
Tman102799#7351,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
KijaNaokami#5078,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
xenoforce#1499,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Glacier#3865,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Mitsu XI XVI#6878,0,0,0,0,1,1,1,37,0,0,0,0,0,0,0,0
Dinklebot#9227,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
TheOtherKonata#3811,0,0,0,0,0,13,1,43,0,0,0,0,0,0,0,0
Zenteketsu#6318,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
Murakumo27#0811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SorrowFrost1112#2861,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AceDarkStar#9963,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
bunnibooti#4500,0,0,0,0,1,5,3,56,0,0,0,0,0,0,0,0
Cyrus#2686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
RC#4430,3,1,62,2,359,225,7,12282,0,0,0,0,0,0,0,0
Aqua#1178,12,0,2,0,13,33,0,1276,0,0,0,0,0,0,0,0
Lormen#5686,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
DartExplosion10#0968,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Gingegasm#5583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Quote#5484,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Chewyyyy#5484,4,0,8,0,3,20,3,1012,0,0,0,0,0,0,0,0
WO☆Jack#7115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Inferior#6935,5,0,0,0,7,19,9,533,0,0,0,0,0,0,0,0
SilverAngel#6341,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0
WFOF | Inferno#4358,0,0,0,0,2,2,1,72,0,0,0,0,0,0,0,0
The Creative Geek#6150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Stuff25#8329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Phantom Master#1382,1,0,0,0,0,1,0,53,0,0,0,0,0,0,0,0
Cinder#0486,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SoaringSprocket#1527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gunsalad#8319,1,0,0,0,5,25,3,216,0,0,0,0,0,0,0,0
Jadebats#8755,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Danieru#9644,2,1,38,4,55,132,5,3463,0,0,0,0,0,0,0,0
Seto#9028,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0
\phantom#9227,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
LordTrickster#8747,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
My Pc Broke <Chewyyy>#5484,5,0,2,0,0,17,0,489,0,0,0,0,0,0,0,0
exitixe#4042,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
Olimar651#4628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jeff#8771,17,0,4,0,18,76,1,2352,0,0,0,0,0,0,0,0
Rickyyy#9827,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
rickyyy#0530,0,0,6,1,22,15,10,951,0,0,0,0,0,0,0,0
JasWolf#4921,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kodaus Tho#2765,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
robotboy_1#1561,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
truckershawn90#3009,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
Jade_Andi#1224,6,0,10,0,16,25,0,668,0,0,0,0,0,0,0,0
Crackjack#1723,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
🅱homas#2628,0,0,1,0,0,2,0,42,0,0,0,0,0,0,0,0
itsCumcast#1427,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Chewyyy20#5484,5,0,3,0,47,100,3,3659,0,0,0,0,0,0,0,0
Yaddle#9514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
杰盛 (Cygneous)#2278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GengyGengar#6092,4,0,3,0,0,3,10,187,0,0,0,0,0,0,0,0
Kamex#4361,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0
The King#9227,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0
my nam jef#8771,4,0,0,0,3,13,1,696,0,0,0,0,0,0,0,0
KnockKnockIt'sKnuckles#9514,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
BlackAceZeroExeVL#7944,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0
DJ_Chu#4789,0,0,0,0,0,12,1,112,0,0,0,0,0,0,0,0
K E R N E L#9376,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
will#0567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kitty#5113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KardaxZaya#3119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jay#0073,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
Lotus#2032,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0
FULBS#6580,0,0,1,0,6,6,5,38,0,0,0,0,0,0,0,0
Turtles_are_Love#8776,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0
flashdawnX#3377,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Joe#8167,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
SuperSkarmoryShallNeverDie#6204,0,0,2,0,0,1,2,18,0,0,0,0,0,0,0,0
Super Saiyan Snorlax#8700,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Claudio#1802,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KugallyBlitz#5116,1,0,8,1,38,171,40,5070,0,0,0,0,0,0,0,0
Baylen#5142,0,0,0,0,1,8,0,126,0,0,0,0,0,0,0,0
Seff The Killer✓ᵛᵉʳᶦᶠᶦᵉᵈ#3916,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Baylen [ベアレン]#5142,0,0,1,0,0,5,1,31,0,0,0,0,0,0,0,0
FieryFacade#4082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Shammy#3990,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Common Sense#1382,1,0,0,0,0,6,0,29,0,0,0,0,0,0,0,0
Rythm#3722,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0
PashaQuadraceps#5874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
KBSCrash#7137,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0
Lopez#3033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Yggdrasil#4195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DavidTechnoboy#6948,1,0,0,0,0,1,0,95,0,0,0,0,0,0,0,0
Dyno#3861,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
Hopeless Fountain Kingdom#9724,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
Roasting KMEN#9225,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
Orianna Bot#9201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dankalicious97#8771,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dezombieslayer78#2641,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
FireIce38#9075,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0
PinkSmurph#5714,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,0
Mr. Needlemoose#8267,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Harris#7920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dan (Danieru)#9644,0,0,5,0,28,57,2,1121,0,0,0,0,0,0,0,0
Bloonjitsu#9521,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
poppoppop#8944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Demon_Lord#6056,0,0,15,0,1,32,6,974,0,0,0,0,0,0,0,0
Woag97#8771,1,0,0,0,1,4,0,159,0,0,0,0,0,0,0,0
kingjeffwx#0976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SlippB#2215,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Common Sense#2215,0,0,0,0,1,0,0,28,0,0,0,0,0,0,0,0
Master9000#6094,45,0,42,0,120,202,5,2893,0,0,1,0,0,0,0,0
Rework Yasuo Please v_v 👏👏👏😤#5484,0,0,0,0,1,2,0,38,0,0,0,0,0,0,0,0
iker5villa#0437,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
TheNamesCalia#2487,0,0,1,0,0,2,0,20,0,0,0,0,0,0,0,0
Ghost#9222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dude#0673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gnar#8315,1,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0
MasterDominatr#3482,0,0,0,0,2,17,1,140,0,0,0,0,0,0,0,0
jan#3916,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0
mrj1086#8686,0,0,0,0,0,1,1,15,0,0,0,0,0,0,0,0
367Pro#3320,0,0,0,0,0,9,1,38,0,0,0,0,0,0,0,0
odst cresp0#4803,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VinayPrabhakar1#5923,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
Sparky#0607,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Draco#1512,1,0,1,0,4,12,3,502,0,0,0,0,0,0,0,0
CrystalCrisisKW#5957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cmquill#2266,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
ThatOneFlareon#7247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Skaibae#1045,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Jack ジャック#0975,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ILOVETHISGAME56#4206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ruby#6561,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0
kevin#5297,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0
Regal Swan#1334,0,0,1,0,2,14,0,98,0,0,0,0,0,0,0,0
Karebu#2728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Burgz#3638,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0
Lewis [ 20 days ! ]#5623,0,0,0,0,0,6,0,55,0,0,0,0,0,0,0,0
Anything4aPoint#6446,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ghostfishy#2917,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Lewis [ 19 days ! ]#5623,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
badchink420🎃#5160,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
mememe#2263,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Wesley#3916,0,0,1,0,0,3,0,55,0,0,0,0,0,0,0,0
Prince#8770,0,0,4,0,21,70,4,832,0,0,0,0,0,0,0,0
WFOF | Spoopferno#4358,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
Master9000#6373,145,1,165,9,797,1540,25,15869,0,0,0,0,0,0,0,4
ttnt123#7564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
vinnu malash#9227,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Ricky#2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZeleusRaven#8093,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Dankrius#2215,1,0,1,0,1,2,0,31,0,0,0,0,0,0,0,0
Loathenberg#6038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Brayqr    (ゴゴゴゴゴゴゴゴ)#2202,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
Snow Ghost#1334,0,0,0,0,0,8,1,67,0,0,0,0,0,0,0,0
jhhhjkjkhjkjj;;;;;;;;;;;;hg#5019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Nate12503#4187,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
sato#3012,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Lewis [ birthday !!! 🎂 ]#5623,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
LucarioSkywalker#0177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ffcmbxc#9703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jack ック#0975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
abcboy#1515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gabriel3212#5735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
turkipz#6748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jokersaces#3757,0,0,0,0,0,3,1,64,0,0,0,0,0,0,0,0
c a h wisma#9227,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Adamz#2999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zoltanferencz#6051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kian#1384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Clay#4818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
dtbk#9112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Agony#7535,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Willy#1301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
WillyFuckingWanker#4052,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Chino#7699,0,0,0,0,0,9,2,211,0,0,0,0,0,0,0,0
totodile15#8592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
aaylmaoman#3299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5Roof#1312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
MMCT03#5699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Glasshopper#7688,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
Ozzymod#5048,1,0,1,0,1,11,1,105,0,0,0,0,0,0,0,0
Livy 😜#6603,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0
Nob0dy#2646,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
FlowerMaru29#8443,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
arhums#9862,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
andrewb12344#4372,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Commander Noobie#4570,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
GenerousParty#7581,0,0,0,0,0,1,2,9,0,0,0,0,0,0,0,0
Shadow | MauiTime#6428,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
❄Christmas Fluttershy❄#1047,0,0,0,0,4,2,2,56,0,0,0,0,0,0,0,0
PurpleKirby#1637,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
AjitGoFuckYourselfPai#5484,0,0,0,0,0,3,3,25,0,0,0,0,0,0,0,0
Lilly#6018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Definitely Not James#0586,0,0,0,0,0,1,1,26,0,0,0,0,0,0,0,0
Cimix#3115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
STANDARD_SCUMBAG#6702,0,0,0,0,0,11,1,58,0,0,0,0,0,0,0,0
Nona The Ho Ho Hoe#7849,1,0,0,0,0,1,1,28,0,0,0,0,0,0,0,0
FestiveEclipse02#6358,0,0,0,0,0,3,0,33,0,0,0,0,0,0,0,0
avath#8678,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ChallengeVictory#4830,0,1,0,0,17,40,2,837,0,0,0,0,0,0,0,0
๔гคﻮ๏ภչ๏๓๒เє007#7048,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Eclips3_Mints#0652,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lumine#8906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
christmas cadance#6458,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0
poko#8117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kushiwawah#7097,0,0,2,0,1,7,1,38,0,0,0,0,0,0,0,0
Mee6#0000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BigDaddyDeals#9549,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
jameison#4608,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
